Albinism or congenital nystagmus	1.2	HGNC:1497
Albinism or congenital nystagmus	1.2	HGNC:15597
Albinism or congenital nystagmus	1.2	HGNC:15844
Albinism or congenital nystagmus	1.2	HGNC:16472
Albinism or congenital nystagmus	1.2	HGNC:17022
Albinism or congenital nystagmus	1.2	HGNC:18817
Albinism or congenital nystagmus	1.2	HGNC:1968
Albinism or congenital nystagmus	1.2	HGNC:20145
Albinism or congenital nystagmus	1.2	HGNC:20611
Albinism or congenital nystagmus	1.2	HGNC:23405
Albinism or congenital nystagmus	1.2	HGNC:32434
Albinism or congenital nystagmus	1.2	HGNC:445
Albinism or congenital nystagmus	1.2	HGNC:5163
Albinism or congenital nystagmus	1.2	HGNC:566
Albinism or congenital nystagmus	1.2	HGNC:8079
Albinism or congenital nystagmus	1.2	HGNC:8101
Albinism or congenital nystagmus	1.2	HGNC:8620
Albinism or congenital nystagmus	1.2	HGNC:9766
Amelogenesis imperfecta	2.2	HGNC:105
Amelogenesis imperfecta	2.2	HGNC:10978
Amelogenesis imperfecta	2.2	HGNC:11386
Amelogenesis imperfecta	2.2	HGNC:13764
Amelogenesis imperfecta	2.2	HGNC:14376
Amelogenesis imperfecta	2.2	HGNC:2194
Amelogenesis imperfecta	2.2	HGNC:22140
Amelogenesis imperfecta	2.2	HGNC:23015
Amelogenesis imperfecta	2.2	HGNC:23088
Amelogenesis imperfecta	2.2	HGNC:23089
Amelogenesis imperfecta	2.2	HGNC:24797
Amelogenesis imperfecta	2.2	HGNC:25896
Amelogenesis imperfecta	2.2	HGNC:26300
Amelogenesis imperfecta	2.2	HGNC:26790
Amelogenesis imperfecta	2.2	HGNC:2916
Amelogenesis imperfecta	2.2	HGNC:29478
Amelogenesis imperfecta	2.2	HGNC:3344
Amelogenesis imperfecta	2.2	HGNC:4519
Amelogenesis imperfecta	2.2	HGNC:452
Amelogenesis imperfecta	2.2	HGNC:461
Amelogenesis imperfecta	2.2	HGNC:6161
Amelogenesis imperfecta	2.2	HGNC:6365
Amelogenesis imperfecta	2.2	HGNC:6483
Amelogenesis imperfecta	2.2	HGNC:6490
Amelogenesis imperfecta	2.2	HGNC:6716
Amelogenesis imperfecta	2.2	HGNC:7167
Amelogenesis imperfecta	2.2	HGNC:8850
Amelogenesis imperfecta	2.2	HGNC:8859
Amyloidosis	1.2	HGNC:12405
Amyloidosis	1.2	HGNC:3661
Amyloidosis	1.2	HGNC:4620
Amyloidosis	1.2	HGNC:600
Amyloidosis	1.2	HGNC:601
Amyloidosis	1.2	HGNC:609
Amyloidosis	1.2	HGNC:6740
Aniridia	2.5	HGNC:3800
Aniridia	2.5	HGNC:6180
Aniridia	2.5	HGNC:8620
Arrhythmogenic cardiomyopathy	2.9	HGNC:1759
Arrhythmogenic cardiomyopathy	2.9	HGNC:2770
Arrhythmogenic cardiomyopathy	2.9	HGNC:28472
Arrhythmogenic cardiomyopathy	2.9	HGNC:3036
Arrhythmogenic cardiomyopathy	2.9	HGNC:3049
Arrhythmogenic cardiomyopathy	2.9	HGNC:3052
Arrhythmogenic cardiomyopathy	2.9	HGNC:3756
Arrhythmogenic cardiomyopathy	2.9	HGNC:6207
Arrhythmogenic cardiomyopathy	2.9	HGNC:6636
Arrhythmogenic cardiomyopathy	2.9	HGNC:9024
Arrhythmogenic cardiomyopathy	2.9	HGNC:9080
Arthrogryposis	3.2	HGNC:10483
Arthrogryposis	3.2	HGNC:10591
Arthrogryposis	3.2	HGNC:10896
Arthrogryposis	3.2	HGNC:11117
Arthrogryposis	3.2	HGNC:11386
Arthrogryposis	3.2	HGNC:11768
Arthrogryposis	3.2	HGNC:11769
Arthrogryposis	3.2	HGNC:11772
Arthrogryposis	3.2	HGNC:11773
Arthrogryposis	3.2	HGNC:11946
Arthrogryposis	3.2	HGNC:11948
Arthrogryposis	3.2	HGNC:11950
Arthrogryposis	3.2	HGNC:12011
Arthrogryposis	3.2	HGNC:12012
Arthrogryposis	3.2	HGNC:12403
Arthrogryposis	3.2	HGNC:12469
Arthrogryposis	3.2	HGNC:12642
Arthrogryposis	3.2	HGNC:12712
Arthrogryposis	3.2	HGNC:12877
Arthrogryposis	3.2	HGNC:129
Arthrogryposis	3.2	HGNC:13201
Arthrogryposis	3.2	HGNC:13530
Arthrogryposis	3.2	HGNC:13841
Arthrogryposis	3.2	HGNC:1392
Arthrogryposis	3.2	HGNC:14025
Arthrogryposis	3.2	HGNC:15646
Arthrogryposis	3.2	HGNC:15685
Arthrogryposis	3.2	HGNC:15999
Arthrogryposis	3.2	HGNC:16905
Arthrogryposis	3.2	HGNC:17208
Arthrogryposis	3.2	HGNC:17582
Arthrogryposis	3.2	HGNC:17944
Arthrogryposis	3.2	HGNC:17997
Arthrogryposis	3.2	HGNC:18083
Arthrogryposis	3.2	HGNC:18169
Arthrogryposis	3.2	HGNC:18318
Arthrogryposis	3.2	HGNC:18712
Arthrogryposis	3.2	HGNC:19082
Arthrogryposis	3.2	HGNC:1912
Arthrogryposis	3.2	HGNC:19139
Arthrogryposis	3.2	HGNC:1955
Arthrogryposis	3.2	HGNC:1961
Arthrogryposis	3.2	HGNC:1965
Arthrogryposis	3.2	HGNC:1966
Arthrogryposis	3.2	HGNC:1967
Arthrogryposis	3.2	HGNC:19743
Arthrogryposis	3.2	HGNC:19869
Arthrogryposis	3.2	HGNC:20347
Arthrogryposis	3.2	HGNC:21732
Arthrogryposis	3.2	HGNC:2188
Arthrogryposis	3.2	HGNC:2211
Arthrogryposis	3.2	HGNC:2212
Arthrogryposis	3.2	HGNC:2213
Arthrogryposis	3.2	HGNC:22140
Arthrogryposis	3.2	HGNC:2226
Arthrogryposis	3.2	HGNC:22932
Arthrogryposis	3.2	HGNC:22965
Arthrogryposis	3.2	HGNC:23056
Arthrogryposis	3.2	HGNC:2364
Arthrogryposis	3.2	HGNC:24268
Arthrogryposis	3.2	HGNC:24464
Arthrogryposis	3.2	HGNC:24931
Arthrogryposis	3.2	HGNC:25896
Arthrogryposis	3.2	HGNC:25902
Arthrogryposis	3.2	HGNC:26267
Arthrogryposis	3.2	HGNC:26270
Arthrogryposis	3.2	HGNC:26594
Arthrogryposis	3.2	HGNC:2666
Arthrogryposis	3.2	HGNC:26953
Arthrogryposis	3.2	HGNC:27561
Arthrogryposis	3.2	HGNC:28423
Arthrogryposis	3.2	HGNC:2859
Arthrogryposis	3.2	HGNC:28596
Arthrogryposis	3.2	HGNC:29514
Arthrogryposis	3.2	HGNC:2961
Arthrogryposis	3.2	HGNC:2974
Arthrogryposis	3.2	HGNC:2995
Arthrogryposis	3.2	HGNC:30372
Arthrogryposis	3.2	HGNC:3098
Arthrogryposis	3.2	HGNC:3147
Arthrogryposis	3.2	HGNC:32949
Arthrogryposis	3.2	HGNC:33778
Arthrogryposis	3.2	HGNC:3438
Arthrogryposis	3.2	HGNC:3439
Arthrogryposis	3.2	HGNC:3604
Arthrogryposis	3.2	HGNC:3622
Arthrogryposis	3.2	HGNC:3689
Arthrogryposis	3.2	HGNC:3690
Arthrogryposis	3.2	HGNC:37276
Arthrogryposis	3.2	HGNC:3755
Arthrogryposis	3.2	HGNC:4177
Arthrogryposis	3.2	HGNC:4180
Arthrogryposis	3.2	HGNC:4315
Arthrogryposis	3.2	HGNC:496
Arthrogryposis	3.2	HGNC:5273
Arthrogryposis	3.2	HGNC:6121
Arthrogryposis	3.2	HGNC:6482
Arthrogryposis	3.2	HGNC:6511
Arthrogryposis	3.2	HGNC:6649
Arthrogryposis	3.2	HGNC:6769
Arthrogryposis	3.2	HGNC:6770
Arthrogryposis	3.2	HGNC:6814
Arthrogryposis	3.2	HGNC:7448
Arthrogryposis	3.2	HGNC:7525
Arthrogryposis	3.2	HGNC:7549
Arthrogryposis	3.2	HGNC:7572
Arthrogryposis	3.2	HGNC:7573
Arthrogryposis	3.2	HGNC:7577
Arthrogryposis	3.2	HGNC:7578
Arthrogryposis	3.2	HGNC:7582
Arthrogryposis	3.2	HGNC:7720
Arthrogryposis	3.2	HGNC:8011
Arthrogryposis	3.2	HGNC:8850
Arthrogryposis	3.2	HGNC:8851
Arthrogryposis	3.2	HGNC:8853
Arthrogryposis	3.2	HGNC:8854
Arthrogryposis	3.2	HGNC:8855
Arthrogryposis	3.2	HGNC:8856
Arthrogryposis	3.2	HGNC:8857
Arthrogryposis	3.2	HGNC:8858
Arthrogryposis	3.2	HGNC:8859
Arthrogryposis	3.2	HGNC:8860
Arthrogryposis	3.2	HGNC:8877
Arthrogryposis	3.2	HGNC:9081
Arthrogryposis	3.2	HGNC:9082
Arthrogryposis	3.2	HGNC:9202
Arthrogryposis	3.2	HGNC:9208
Arthrogryposis	3.2	HGNC:9364
Arthrogryposis	3.2	HGNC:9713
Arthrogryposis	3.2	HGNC:9717
Arthrogryposis	3.2	HGNC:9719
Arthrogryposis	3.2	HGNC:9863
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:10519
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:10535
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:10941
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:11005
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:11079
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:11237
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:11276
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:11427
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:1160
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:11824
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:12404
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:12698
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:12718
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:12762
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:12799
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:13433
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:13530
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:13666
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:1382
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:1388
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:1394
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:14415
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:14537
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:1497
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:14977
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:15506
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:15868
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:15954
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:15984
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:16235
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:16255
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:16268
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:16812
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:17089
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:17494
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:17944
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:17997
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:18667
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:18806
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:18986
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:19139
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:19141
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:19321
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:19743
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2020
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:20582
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2073
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:20766
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2077
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:20772
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:20774
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:21406
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:21576
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:21698
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:22932
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2295
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:23573
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:23595
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:23734
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:24525
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:24624
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:24682
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2494
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25133
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25186
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25358
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25519
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25538
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25613
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25812
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25902
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:25928
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:26006
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2605
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:26600
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:26970
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:27561
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:28422
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:28596
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2890
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:29106
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:2976
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:30074
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:30500
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:30528
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:30605
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:30829
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:315
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3257
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3258
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3259
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3260
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3261
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3413
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3622
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3671
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:37276
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3775
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3791
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:3951
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4235
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4431
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4446
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:445
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4512
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4576
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4593
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:469
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:48
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4878
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:4879
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:560
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:6180
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:6218
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:6235
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:6239
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:6256
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:6317
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:6511
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:713
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:7230
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:7467
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:779
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:7897
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:795
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:801
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:8142
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:8148
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:8620
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:8740
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:8820
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:8857
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:9039
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:9154
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:9179
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:9202
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:9402
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:9449
Ataxia and cerebellar anomalies - narrow panel	2.23	HGNC:9957
Atypical haemolytic uraemic syndrome	2.2	HGNC:1037
Atypical haemolytic uraemic syndrome	2.2	HGNC:1318
Atypical haemolytic uraemic syndrome	2.2	HGNC:16980
Atypical haemolytic uraemic syndrome	2.2	HGNC:24525
Atypical haemolytic uraemic syndrome	2.2	HGNC:2852
Atypical haemolytic uraemic syndrome	2.2	HGNC:4883
Atypical haemolytic uraemic syndrome	2.2	HGNC:4888
Atypical haemolytic uraemic syndrome	2.2	HGNC:5394
Atypical haemolytic uraemic syndrome	2.2	HGNC:6953
Autosomal recessive primary hypertrophic osteoarthropathy	1.5	HGNC:10955
Autosomal recessive primary hypertrophic osteoarthropathy	1.5	HGNC:5154
Bardet Biedl syndrome	1.2	HGNC:10671
Bardet Biedl syndrome	1.2	HGNC:13210
Bardet Biedl syndrome	1.2	HGNC:18758
Bardet Biedl syndrome	1.2	HGNC:20087
Bardet Biedl syndrome	1.2	HGNC:26291
Bardet Biedl syndrome	1.2	HGNC:26648
Bardet Biedl syndrome	1.2	HGNC:28396
Bardet Biedl syndrome	1.2	HGNC:30000
Bardet Biedl syndrome	1.2	HGNC:6741
Bardet Biedl syndrome	1.2	HGNC:7108
Bardet Biedl syndrome	1.2	HGNC:7121
Bardet Biedl syndrome	1.2	HGNC:966
Bardet Biedl syndrome	1.2	HGNC:967
Bardet Biedl syndrome	1.2	HGNC:969
Bardet Biedl syndrome	1.2	HGNC:970
Bleeding and platelet disorders	1.2	HGNC:10471
Bleeding and platelet disorders	1.2	HGNC:11283
Bleeding and platelet disorders	1.2	HGNC:11386
Bleeding and platelet disorders	1.2	HGNC:11445
Bleeding and platelet disorders	1.2	HGNC:11608
